path,group,category,lines,sha256
service/packages/mcp/test/tools/write-tools.test.ts,packages/mcp,test,284,9fd261f788f90b1a14407253fe9e32339d29203a4b0eb99bd0af3738026a8f00
service/packages/mcp/tsdown.config.ts,packages/mcp,build-tooling,21,b1204306ffcd2148c9cb8ed5cd1ddff890060e987744faecf8d7adcaaac0043e
service/packages/mcp/vitest.config.ts,packages/mcp,build-tooling,11,4d595389bf941d746ded5ac39df948d0fca57db88b3bff446127d3db96ad3896
service/packages/plugin/protocol/bridge.ts,packages/plugin,production,223,fd21269cf77dd5067abca7ac0204ee349e2d72fb9c600a526d98d660f7a21432
service/packages/plugin/protocol/editor-context.ts,packages/plugin,production,86,56c15002e5f0f880ed186c10057c45e07ca4ee7302d5e89909fbe055097b5334
service/packages/plugin/protocol/identity-seed.ts,packages/plugin,production,11,5e700bc4d4a9756e0131b62a33413f58aa790c41285e8e67788cd80a7892c314
service/packages/plugin/protocol/panel-control.ts,packages/plugin,production,147,96cda35f8956be68f9db23dc29feec3f3a3f17b04716cfdbde9a88cba5a5cf12
service/packages/plugin/src/cancellation.ts,packages/plugin,production,24,2c1ded0173baf42b78c5b20fbb796c947fd26d62c76a800312f963745e51aecf
service/packages/plugin/src/code.ts,packages/plugin,production,164,e147ca279fdbedd973ba9fcfd5f85e5e69fbc799ae51299b3ef197f4dc3d2a2c
service/packages/plugin/src/dispatcher.ts,packages/plugin,production,102,79a6f6b2658c8868c895db54d14c5809097088e454eb663df54e6d2416288d76
service/packages/plugin/src/file-identity.ts,packages/plugin,production,87,3078fb49bd14221bb8e8323ac7e8f4017908fcddfb118653787eed36366bfb5b
service/packages/plugin/src/handlers/add-component-property.ts,packages/plugin,production,81,9a5f0d4109c4fdfb9c9282f926d275007f26381f4790c4e060d35469c25d4693
service/packages/plugin/src/handlers/add-page.ts,packages/plugin,production,16,693dd9c3360dbfca5a04ff76a6c355162efcd9b2f52f1b66f23852b0521e0123
service/packages/plugin/src/handlers/add-variable-mode.ts,packages/plugin,production,40,5cff267c803bc632fbddba46b08bc42006650df3a31af34bdabfaf9f6cde202a
service/packages/plugin/src/handlers/apply-animation-style.ts,packages/plugin,production,37,39379a788eb76ec708b7ef7dd28c632f86ee305cc0b52c9be3cd7a543eb20352
service/packages/plugin/src/handlers/apply-manual-keyframe-track.ts,packages/plugin,production,33,839cd2b3a87c158ce8c8dcff7d168b37aa5c28074948cfdf47f38414129c599a
service/packages/plugin/src/handlers/apply-style-to-node.ts,packages/plugin,production,43,f700d9472e646e2d081feadbc97f94f40d8b20da3c92d7541fd5a2c9fadc223a
service/packages/plugin/src/handlers/batch-rename-nodes.ts,packages/plugin,production,27,656fe5ca0b4e29a6f757ebd4dcb4d12ad15808811c346a035e962c98eacd3fa8
service/packages/plugin/src/handlers/batch.ts,packages/plugin,production,494,4bc28348cc235f44def30cf9a4053f561812a96df3b5087d346ad8d5dc329029
service/packages/plugin/src/handlers/bind-component-property.ts,packages/plugin,production,99,1037e700208f069f03f6c05341a8a0397e683f8aa72ab8e1fb5d9b8a19e5d6a2
service/packages/plugin/src/handlers/bind-variable-to-node.ts,packages/plugin,production,41,0bc6e88f3c59a2cb0bf9e5cacfaf5e8d8704bc9e81dadc9f9a2c508b893c63db
service/packages/plugin/src/handlers/bind-variable-to-paint.ts,packages/plugin,production,60,5ad55923eff814f878553535b4c899da011cfa172db9a0de41ddfef96a8a2bd8
service/packages/plugin/src/handlers/bindings.ts,packages/plugin,production,274,6e659824452bc96dc9193977ee3b6000cb1984d893d87fbbb37206cd005f7997
service/packages/plugin/src/handlers/clone-node.ts,packages/plugin,production,26,bb479a54652bc57297fe899adc4ad7ca6d72fc56c50fc048ef42dd48dbfcfe43
service/packages/plugin/src/handlers/combine-as-variants.ts,packages/plugin,production,54,f61ea14b846fc6b33cd58e213f649ae49eb9cf2b6bf57cd1acf5a27e4e4315c4
service/packages/plugin/src/handlers/component-property.ts,packages/plugin,production,67,30f31a3049779b9caae04483efc364b84d9dcf6ea4df8aae01b85ff9dd50d092
service/packages/plugin/src/handlers/convert.ts,packages/plugin,production,104,5b0853932aa2332c2e11c7c0444841ad1be26af3c7a072c1db916fc22a8a6e53
service/packages/plugin/src/handlers/create-component.ts,packages/plugin,production,64,9a1423e66732032f41b516f1351cead21a7dc052045c86e7ab438ea28bc9789a
service/packages/plugin/src/handlers/create-effect-style.ts,packages/plugin,production,30,b91222ec59ecef45485051aa8fb7dd54aee0d4dea8668c49b9bf36fba354a98c
service/packages/plugin/src/handlers/create-ellipse.ts,packages/plugin,production,35,cca663f180290789e6bf5e2f6836b1d888cf1e0bbe81b7731970893f94091d62
service/packages/plugin/src/handlers/create-frame.ts,packages/plugin,production,30,198659b37a301ecd69e51c45c4d8d56acb29bc086f6fed72be50f0ccc890dff9
service/packages/plugin/src/handlers/create-grid-style.ts,packages/plugin,production,28,171e88d58b707bf268353a86d4fae97b11103608f099959967a16557cca0baad
service/packages/plugin/src/handlers/create-instance.ts,packages/plugin,production,57,588fee3691f7283996b7615e795e6509c3d1afe40059486b645cd322ca9bd996
service/packages/plugin/src/handlers/create-paint-style.ts,packages/plugin,production,30,f6604b00523eae7383e61adec4a311bfbd2e014534e8105da78fb638e547e4b3
service/packages/plugin/src/handlers/create-rectangle.ts,packages/plugin,production,28,ffc84d56accfcb48a826341a0d13adb7c7fab6388d1e2f84cf1614a3aa5c4104
service/packages/plugin/src/handlers/create-section.ts,packages/plugin,production,36,c3ab834fa62426518068265017190aa307c5983ab35c92808dbd09ff820afec5
service/packages/plugin/src/handlers/create-text-style.ts,packages/plugin,production,82,9877ec5177f63d0825ff4dc1990cd8d299f1851dd769cad118d2f9ef1666a1df
service/packages/plugin/src/handlers/create-text.ts,packages/plugin,production,31,c74a22c29236ea1d0de57ee456f9228e8d9b835b9f5e8b8abc646de1fd027880
service/packages/plugin/src/handlers/create-variable-collection.ts,packages/plugin,production,23,2965caf356f45c4c116df48e01347365602e86132771d0176429de84a60963b9
service/packages/plugin/src/handlers/create-variable.ts,packages/plugin,production,47,28690631d10f23da20e23004e32e7caa35c07729b3634951e6f98673a459b48e
service/packages/plugin/src/handlers/delete-component-property.ts,packages/plugin,production,49,9489870741cafea71aca1015c5fdfc2f52eb3c28048362254a081d64d85556a2
service/packages/plugin/src/handlers/delete-nodes.ts,packages/plugin,production,30,6af55c21bc4814a188ae143e49539e8a6e1f09bca99a7b3c8c526078910809ac
service/packages/plugin/src/handlers/delete-page.ts,packages/plugin,production,26,491d99d38b8285d4a2d943bd0a88f8a8a21dcdbb690405accb4f400bc869bfc4
service/packages/plugin/src/handlers/delete-style.ts,packages/plugin,production,19,ef541672ebc561314e3b38b0119718e4ed09a8a8b88425e5708b50ad8d623aa4
service/packages/plugin/src/handlers/delete-variable-collection.ts,packages/plugin,production,22,7063eb853c482b6a48c00914037c0a645619ed311acc5cd4ecf4d58e68231688
service/packages/plugin/src/handlers/delete-variable.ts,packages/plugin,production,20,712825fbf0a41959482f46b673b4a53b187ece68028c452b5d97f93c53a47b6c
service/packages/plugin/src/handlers/detach-instance.ts,packages/plugin,production,22,87be53d155b6eca3f1c0a82f9ab9ee6fa7cd2b89747cd7656ccd11419562029b
service/packages/plugin/src/handlers/edit-component-property.ts,packages/plugin,production,70,19a02d81557feb755c59e617c026d3deb1adbd8e65bcc50f78b710e0c2270f13
service/packages/plugin/src/handlers/export-pdf.ts,packages/plugin,production,41,b5b460de317787215d0cb172d26d5e4f0d3ab3f1ed3e4cb054c61583fb78a232
service/packages/plugin/src/handlers/export-video.ts,packages/plugin,production,81,8a5d6f7d3404d1417699796c5a0c68fa2e24ca22ab7d910682b0997293bba229
service/packages/plugin/src/handlers/find-replace-text.ts,packages/plugin,production,66,4d45f8587afe483bdd106ea0efcd6abb692dd181773d4d973fc08a09179d4cbd
service/packages/plugin/src/handlers/get-annotations.ts,packages/plugin,production,40,7cb02b5004f9972b92e78f00c999a4a4079e325b64648751641533d923686caa
service/packages/plugin/src/handlers/get-component-api.ts,packages/plugin,production,68,4e670acc2f5e0bc566ee7b11d9c53b136cb47b5a0e2823bba667fb7c2b58f2c9
service/packages/plugin/src/handlers/get-design-context.ts,packages/plugin,production,717,90b0e267dcd133ba71b725c1d0080d551536402ae809a15acb453bae79c8e088
service/packages/plugin/src/handlers/get-document.ts,packages/plugin,production,16,c692959036cc3b100ffb35187767903eae787c83d05f532499e3998accc5fd9d
service/packages/plugin/src/handlers/get-fonts.ts,packages/plugin,production,42,d2376dd05ac1e13f30a489b11ed08d337bead58d7add6e7af73bfe26b3aca933
service/packages/plugin/src/handlers/get-local-components.ts,packages/plugin,production,80,81c8b55f1f430da18c8b9a9381c09bb0f07188d09ee9715c4a431ad6a0b3e4a5
service/packages/plugin/src/handlers/get-metadata.ts,packages/plugin,production,17,54bf36cc491e0f82dd34dd95d18f0df767c9e83add3399124ffef076bbe12f8a
service/packages/plugin/src/handlers/get-motion-styles.ts,packages/plugin,production,19,b8bc9f27e5cb72551de56a8686e926b0500a72c4ba7508547361e17518bdeb26
service/packages/plugin/src/handlers/get-node-motion.ts,packages/plugin,production,35,14912d2102c31c1c9b539414f4a84aaaa173d22454cdd458469cba935fe2abc1
service/packages/plugin/src/handlers/get-node.ts,packages/plugin,production,21,711b192c9dd0f2e68ab5f576cc4f65744a399f2304b4b838d88d84bb1fe292b1
service/packages/plugin/src/handlers/get-nodes-info.ts,packages/plugin,production,25,f8188bcaeb4dacd6b63e9dd1d3ae4b01007ab50e1581b5d4c03f194c9e6b0ebd
service/packages/plugin/src/handlers/get-pages.ts,packages/plugin,production,12,0735c18dd7860dc168f23cc9f204e9db776433215fab0b30c729e9b878df085f
service/packages/plugin/src/handlers/get-reactions.ts,packages/plugin,production,58,361c446353eb11f8fb7f46333e6089c105b8b182986e932c40b5d9d664556c13
service/packages/plugin/src/handlers/get-screenshot.ts,packages/plugin,production,216,db3a77092dd90411bb9725397a1b93fc154f059e5218cdbd152c17b1b9a992db
service/packages/plugin/src/handlers/get-selection.ts,packages/plugin,production,16,269c42b445fd39e5391f63504096af619974f76a02ed6cc397c157f2db55a336
service/packages/plugin/src/handlers/get-styles.ts,packages/plugin,production,143,47ca8e16b649bf6aa37940507e12a17c631f58eefc0c03ce6a4a5f1b7031c03c
service/packages/plugin/src/handlers/get-variable-defs.ts,packages/plugin,production,81,c3a29f0e76dff2dbeebef811ec16a616a23ff12fca18baf219bb6979bdc360fe
service/packages/plugin/src/handlers/get-viewport.ts,packages/plugin,production,15,8d9bca82d003ee3548468019cfe6d62d2ad40188913a692a4ad3fc4f059315c7
service/packages/plugin/src/handlers/group-nodes.ts,packages/plugin,production,31,227732e6068f56065b64fce51da7bc54c60558f7e11ef71b0a45e46ef80cdd99
service/packages/plugin/src/handlers/import-image.ts,packages/plugin,production,55,b8250020c32421a46024333dc24e5b86a37caaf485c2e17db4121cccf8569777
service/packages/plugin/src/handlers/import-svg.ts,packages/plugin,production,42,ed0578ded3cfa77438a4cf5b0e873fa8276c752216ab1c73c5ab0d50b0457daa
service/packages/plugin/src/handlers/list-files.ts,packages/plugin,production,18,735bb716f07845b912a5afb9e40f2166c8f9151648a7cecbccfb883d7304c925
service/packages/plugin/src/handlers/lock-nodes.ts,packages/plugin,production,27,170bffc76373f497b927042931308ba17672372ebbd19d53a568bcda2d8ca871
service/packages/plugin/src/handlers/motion-shared.ts,packages/plugin,production,65,50be761b7971db18ec33c85b05f28e1c44723ba41e9ddd258d14a783626d1115
service/packages/plugin/src/handlers/move-nodes.ts,packages/plugin,production,29,5f181ade435cc0165c3cf59f0941c16249279ba6f5970cb9d25e4368c988ca5d
service/packages/plugin/src/handlers/navigate-to-page.ts,packages/plugin,production,21,f8b88bf7c09c1c80dc774b78543b9f5154d35f9dee0cfe1fd2e2c35d36d842c8
service/packages/plugin/src/handlers/ping.ts,packages/plugin,production,12,66b9fb6246cbb2fa0bdc9596984aef1d14f8adea726711e52ceada02f1842f4e
service/packages/plugin/src/handlers/place.ts,packages/plugin,production,21,0884f8b6b832c459be64e7a49740a9582574281772b54c4375d67024258e6e80
service/packages/plugin/src/handlers/registry.ts,packages/plugin,production,241,8aa7da8069cbd133185a074f450007a78d0010cbc5056a9b306ef2b5d996e4bb
service/packages/plugin/src/handlers/remove-animation-style.ts,packages/plugin,production,36,4f7ef3d1681703d7f48bdc6b22d5710492142dd12ec7edc94362bb0058e48320
service/packages/plugin/src/handlers/remove-manual-keyframe-track.ts,packages/plugin,production,25,61a6992c5289d84ae03901b90f6d5bbbb450369686092caf3e5d9dcc989faf9c
service/packages/plugin/src/handlers/remove-reactions.ts,packages/plugin,production,24,7330ca82eebfd8ceefed6b6fa50b65f63a22be866f60e86a922d4c3f26c5830f
service/packages/plugin/src/handlers/rename-node.ts,packages/plugin,production,18,ca409e364e0dcb28373a05d324128f901b724db9275cc00b2f09ff5400f90a7f
service/packages/plugin/src/handlers/rename-page.ts,packages/plugin,production,21,24511130670a886fda3cebd04fcf40e90b6932dc11d5f86f8fae6e1665b998a6
service/packages/plugin/src/handlers/rename-variable.ts,packages/plugin,production,20,b5283512d125d9bb64bbb66f4a877e4b80775fe59f82529e3ad13758339a4b43
service/packages/plugin/src/handlers/reorder-nodes.ts,packages/plugin,production,29,05648bdb7e8f1f6f1be60ceef64fd99d4b6a181040685c133dc1f9a5bbd098ac
service/packages/plugin/src/handlers/reparent-nodes.ts,packages/plugin,production,38,577897e5c377cd7ca70bba4a97cbed58de5126f7692b2eec34145b5b1283746c
service/packages/plugin/src/handlers/resize-nodes.ts,packages/plugin,production,34,abb5c1eab8e674e47abb4cae6140a47fb50e091879b6249fc0ab10b8063d612c
service/packages/plugin/src/handlers/rotate-nodes.ts,packages/plugin,production,28,ca696e4b13bc3eb158cb7bf44c0b4bfca1132d5731c87071be1114588d0c4346
service/packages/plugin/src/handlers/save-image-fills.ts,packages/plugin,production,101,7e060f650ff7fd5ef42024e81a3c402e00b5b64b2cbcfdfcf7a53a181c4c18af
service/packages/plugin/src/handlers/scan-nodes-by-types.ts,packages/plugin,production,28,0f91e331be8b9fb739639e0fa1626937ff081e482173e54d39f2c6a9e69ea177
service/packages/plugin/src/handlers/scan-text-nodes.ts,packages/plugin,production,20,36c3ac3ac645f476c65cce2f9712d81946662a95a912637a230de3cd9a09c01a
service/packages/plugin/src/handlers/search-nodes.ts,packages/plugin,production,34,e4cd89be4b35fd9fc3b8d5c2a6bfbd4c8f0bd99f1ab85df162a80d918f2759ea
service/packages/plugin/src/handlers/set-arc.ts,packages/plugin,production,51,69afa0b7f9cf6fd9cbe0fb082f187458032a32e83cc686a89db35db520cc6d0e
service/packages/plugin/src/handlers/set-auto-layout.ts,packages/plugin,production,101,b51373cc91e08f8c6bedabf257670d6e2610c4c3113366e5c9ceac1b44a6a2a4
service/packages/plugin/src/handlers/set-blend-mode.ts,packages/plugin,production,20,3a07b6feb22d88aa50db14f6a9fff1be38632fd29ab6dc26f91e3437b5cd9443
service/packages/plugin/src/handlers/set-constraints.ts,packages/plugin,production,31,33503f9be0dcde31bdc4e7fdab76f03ff88b78837837517ae9bfc01c9ed9c3e0
service/packages/plugin/src/handlers/set-corner-radius.ts,packages/plugin,production,53,9a4903be00fe4561ab2ffa340c30d8911881393a2359a7daa3511f4d19ad75e8
service/packages/plugin/src/handlers/set-effects.ts,packages/plugin,production,25,d22507b5555e426b71a8deac6980f7044791465b1a8f8ed9fbd8b9b6fc8e09b8
service/packages/plugin/src/handlers/set-fills.ts,packages/plugin,production,65,cdc23e218241d7e515196bae38d641d0e646e8612977f300b5c9c60d3636b7e7
service/packages/plugin/src/handlers/set-instance-properties.ts,packages/plugin,production,37,cdefe482c475635cd3618026b9ad5dde3391d883db21e85e73a48e240de709b0
service/packages/plugin/src/handlers/set-layout-grids.ts,packages/plugin,production,39,00c227a133c3b4fe620e35bf13759f2dc66fcc98a7603fbfd06c0fd39c309086
service/packages/plugin/src/handlers/set-layout-props.ts,packages/plugin,production,109,657c4127a2f1e0281d878b1b7bb2862d254f81e23da10ca73a111e1e106ea0b8
service/packages/plugin/src/handlers/set-mask.ts,packages/plugin,production,22,1260dac590984f9127cb6fa1d9dc23ecc4aabd7c4f5e4aaa11cb588fffa94c47
service/packages/plugin/src/handlers/set-opacity.ts,packages/plugin,production,20,a58383697024c679e4208b5bd7ae03316e91f942302dcc055dd4f2bb85833fc0
service/packages/plugin/src/handlers/set-position.ts,packages/plugin,production,52,e04fd995227311946b2bfea5bf00857806a2897ac6628ff0e0c045ac76aac9f0
service/packages/plugin/src/handlers/set-reactions.ts,packages/plugin,production,28,7557044b356af579ba05cd9e5dc67eca48bd47506e5d21d618d0d485416a4d9c
service/packages/plugin/src/handlers/set-strokes.ts,packages/plugin,production,69,ff0d0d748a0146032033c5b749258ecda5adcf1e559c69e6a70fe9dbe457c1df
service/packages/plugin/src/handlers/set-text-properties.ts,packages/plugin,production,105,4b8b02293528459af21e5aeac72610bd5ffb1dfe448130db607a4bf846da1b9f
service/packages/plugin/src/handlers/set-text-range.ts,packages/plugin,production,158,9a68fd0accc58c163e22aba1e910b2f4600366e562f089100b479d9f673317ea
service/packages/plugin/src/handlers/set-text.ts,packages/plugin,production,30,fb2bb7378184be94cf1ae858dbe18e2b732dc234cc6a90d25ed72d5641dcbd76
service/packages/plugin/src/handlers/set-timeline-duration.ts,packages/plugin,production,30,4d6fe5c41c8b4613dae671ebf63d6698959aed9f8345d1fa416d546f41fa6c9d
service/packages/plugin/src/handlers/set-variable-code-syntax.ts,packages/plugin,production,58,2cf40abaab196cac718e1a06b5a23fca4bdf2a3dd34ece8db02c289d634c8023
service/packages/plugin/src/handlers/set-variable-value.ts,packages/plugin,production,63,43b31778b6684787e3b0d77ef1dfd65d51e351643345af923fa67678b8eac6be
service/packages/plugin/src/handlers/set-visible.ts,packages/plugin,production,19,bf7da4cc52f01149ca95510253bcd23a5f362961702236026ea3fc0b6679235c
service/packages/plugin/src/handlers/swap-component.ts,packages/plugin,production,50,3def36e2628b1c19490c40ff882f36ea6f8c826e2b3378f34c5ca55d0919247f
service/packages/plugin/src/handlers/ungroup-nodes.ts,packages/plugin,production,25,e6c939c1948fee5da7ea7a49afa7b710fcc4c5fc453ffb3945b64297b58cef44
service/packages/plugin/src/handlers/update-effect-style.ts,packages/plugin,production,36,cff9f5ce20b958e7853029e44c79d3171577f9965c4f5b2808d5b4f9ca580bdf
service/packages/plugin/src/handlers/update-paint-style.ts,packages/plugin,production,36,81d2e4d9c028d120191987670a5b024418a00812693805124db4ee1754ff90eb
service/packages/plugin/src/handlers/update-text-style.ts,packages/plugin,production,73,dca934ced93d40165f22ca08b2950ef3bf873d479189ba418fefb23ff9cd57fd
service/packages/plugin/src/idempotency.ts,packages/plugin,production,70,8a579988c7a8ccc646b5ff8a1b1dd42e232c89aefeababa72c9d90388d517e9e
service/packages/plugin/src/panel.ts,packages/plugin,production,100,54e38cbfee755d676ee29698d160891563788a22d9f2abff316b6abc1ee386eb
service/packages/plugin/src/reveal.ts,packages/plugin,production,74,546388e51f73a899e3e7bb7064643d6f44b4a3450aaaa5c6e85a9f45466580b1
service/packages/plugin/src/serializer.ts,packages/plugin,production,845,235e3f9ffd06d853573ee3bb6303446aae6bbb725fd981ce286d78cd3ca4d5eb
service/packages/plugin/src/traverse.ts,packages/plugin,production,40,13f7eca89dcabe17da5a318c600c595a274a525bc72a31a7aecf2fac153abcb5
service/packages/plugin/test/auth/pair-exchange.test.ts,packages/plugin,test,324,63d8d98eb6cbd2e6925849934683f64d4c5d27bb1be7e9ee6cd081c7c489477d
service/packages/plugin/test/auth/resume-rotation.test.ts,packages/plugin,test,479,db70e6d21e21ac03458f3d284d3e32f80a5a5344031a574051697555709ad7a6
service/packages/plugin/test/components/pairing-flow.test.ts,packages/plugin,test,440,16bf2e7f2d4636610881cc9001d97e4efcdfb4f8055805e53901e2c68d3918aa
service/packages/plugin/test/components/panel-background-button.test.ts,packages/plugin,test,39,0ec584bd3b175bf1b87634f7ff46fe387ed589a14450adab28852bec33c8f6bf
service/packages/plugin/test/components/panel-chrome.test.ts,packages/plugin,test,132,566d055563f6c5223eb9662a3a09154a3a80f9cf503607084762ed0ab0082e4b
service/packages/plugin/test/components/panel-footer.test.ts,packages/plugin,test,38,71e79205e05cb139af0cb372b10d9790da32cc6e369eeaeab1ca9ca60ad20f04
service/packages/plugin/test/components/panel-status.test.ts,packages/plugin,test,86,546f1441a74e4ea06f802b1da94bfbc546495bd3dc1efc3539e56fa41915e6e3
service/packages/plugin/test/components/panel-tabs.test.ts,packages/plugin,test,59,c93a5e77c01d3f68fb9e3eec98f53b7f044ef34ca594ce5443bebb7184db4907
service/packages/plugin/test/components/tab-activity-row.test.ts,packages/plugin,test,284,d79fc1b3c3218733c5f6eab362c1590d82bd8e0da13826af64a0e636fa1342e7
service/packages/plugin/test/components/tab-panels.test.ts,packages/plugin,test,256,2a8ce1f7b999464e67635e15a035f4aa9a4ae230604750508370c0d9e63a6317
service/packages/plugin/test/components/ui-payload-block.test.ts,packages/plugin,test,108,7b6e2d8dbcb0958a7b1b87e27c7c0dbd6662cc2d95830f1356ff7a7d45975ef9
service/packages/plugin/test/components/ui-primitives.test.ts,packages/plugin,test,184,de246dbb20e2708207510ac543b5b27d1a6c7dcc369ed3118563ae55cc37e2be
service/packages/plugin/test/composables/use-panel-window.test.ts,packages/plugin,test,120,61bdf9147199b0ffab232f4c38a942048c000e0a9d6fb52377effe9d4fa872fb
service/packages/plugin/test/composables/use-relay-session.test.ts,packages/plugin,test,569,b4f2be26f2d8a50c4cb30b087e48911162799caf70ff260a0d9deca5f2932cf4
service/packages/plugin/test/dispatcher.test.ts,packages/plugin,test,180,476f2c4083234479ae2a314d5a4f65bc2bf1724244da69d4d925fc211f0b91ad
service/packages/plugin/test/file-identity-bootstrap-hello.test.ts,packages/plugin,test,52,3d1d00235b4fe50a41c01199ac211fd748b7cf63dc0f60ca6bb43327f10f099e
service/packages/plugin/test/file-identity.test.ts,packages/plugin,test,91,856bc5103cc31033963a35da754f786f22d163a5c230c53975ce8c0e42378ab6
service/packages/plugin/test/handlers/add-page.test.ts,packages/plugin,test,25,5390e6473b2471864284fe7c5956e38ba231ab3d7d2b952b714cd74be885df12
service/packages/plugin/test/handlers/add-variable-mode.test.ts,packages/plugin,test,54,2628d467a0b84c836af589428dad5dbea9b95f1e7441be4d4dbb22afa3645016
service/packages/plugin/test/handlers/apply-style-to-node.test.ts,packages/plugin,test,48,aeabd20d38fa2a92369357291f05a1f5ef1a550a8a6cda50268a9e1f81a212c1
service/packages/plugin/test/handlers/batch-rename-nodes.test.ts,packages/plugin,test,33,35acce2ceee7caf255d51739933becd61e9cedfa8a8c6a4761be47795faf4c22
service/packages/plugin/test/handlers/batch.test.ts,packages/plugin,test,601,1417702aa95089763ad43b4ef02a42ad849d87b8b77813536c2a07dc7c2c6f1a
service/packages/plugin/test/handlers/bind-variable-to-node.test.ts,packages/plugin,test,80,f868a27b65ce2c1f9e3099846eed2196f7c44718d293ecdc93bb81e1e4567e44
service/packages/plugin/test/handlers/bind-variable-to-paint.test.ts,packages/plugin,test,117,1096d4e976b6b3cb42456412eebb6e913917ae08aeab49e01d3d86dcd6c3e014
service/packages/plugin/test/handlers/bindings.test.ts,packages/plugin,test,287,07e93fb104a4ca1b2546278ee0d9bf378f0d30fcaa7005d207f95e25ecdaf172
service/packages/plugin/test/handlers/clone-node.test.ts,packages/plugin,test,33,fd434f686012d86efbcf542291bc23bf48af091157c71d2760cb95f4775b3b55
service/packages/plugin/test/handlers/combine-as-variants.test.ts,packages/plugin,test,79,d74f122fd672d80d86c1494b2b0dbc37f00c3ef6da0d697e144262fdc1759174
service/packages/plugin/test/handlers/component-property.test.ts,packages/plugin,test,270,6396417380ea7f7437fa57d3918d4ca0ceb4cb08191af5f5e1f8bdd9aded5b17
service/packages/plugin/test/handlers/create-component.test.ts,packages/plugin,test,86,713b6456e1b9adb882c0d0dc35a02f7dda1634b95a1abf928f615e8cd1b22200
service/packages/plugin/test/handlers/create-effect-style.test.ts,packages/plugin,test,92,41e4e7efd942e40943c2292a442ffd1ef7fa73b390b26a3e0ba8aa5f9e22d62b
service/packages/plugin/test/handlers/create-ellipse.test.ts,packages/plugin,test,63,533126c3abcc2c8bab826df8fd99ed7066c3835ea725f7a2ded4983168e40473
service/packages/plugin/test/handlers/create-frame.test.ts,packages/plugin,test,85,cce3af8ccb19e3fd30e7afeff8607d8d54989ffa10ff3d7e2ba6c3a439442a5d
service/packages/plugin/test/handlers/create-grid-style.test.ts,packages/plugin,test,88,8de46b71750bc242ea1abe152e7095864ed3188dd075624a2fd4b2218935ac5c
service/packages/plugin/test/handlers/create-instance.test.ts,packages/plugin,test,67,b7cfbdaa71033faa66b822b696a84c13cd8ea63c8851bd82c40ec70993767698
service/packages/plugin/test/handlers/create-paint-style.test.ts,packages/plugin,test,107,b50638f47e1433ba4b708b45694756f393b90d60eb0ed1c102a7e61cba7ad994
service/packages/plugin/test/handlers/create-rectangle.test.ts,packages/plugin,test,63,cf304b0e1d90500f9c6eb46e6ff6cfb2e46a99e68bb23784f7056627bf57a129
service/packages/plugin/test/handlers/create-section.test.ts,packages/plugin,test,46,56a30f26e33a5a9b5325560ddad837e26d0c0d38b8ced0d083ebae9be038af60
service/packages/plugin/test/handlers/create-text-style.test.ts,packages/plugin,test,251,f8c5c6332157ce3986ed28d6b71e7c846ccdfce3c66dcd602ea3066da64ac022
service/packages/plugin/test/handlers/create-text.test.ts,packages/plugin,test,52,cac7ca02f24be42e92bf2ed3731064439be36465ad3131e5b61610ed444f8323
service/packages/plugin/test/handlers/create-variable-collection.test.ts,packages/plugin,test,27,9bb93641b854e692531c3cc860f3be237ec02def66ddccb9eed1b600e0388b0c
service/packages/plugin/test/handlers/create-variable.test.ts,packages/plugin,test,83,552780fa0e76491902c2b02d3403da5b34f737b01d06c07abc0a55c6ae5051e0
service/packages/plugin/test/handlers/delete-nodes.test.ts,packages/plugin,test,38,1ad9dc80f13b7eab541f6fb17f80f1bb98b61147ffb09c5b7ba2c05cb4317d1a
service/packages/plugin/test/handlers/delete-page.test.ts,packages/plugin,test,41,d222f346be0c664915c3c4e933716d4b57cbb245591b29c8b137e4ede8733ed5
service/packages/plugin/test/handlers/delete-style.test.ts,packages/plugin,test,24,69952696eb1df964dc13eb6741d704ddb52923d23daa01d78a9698864ce7eaee
service/packages/plugin/test/handlers/delete-variable-collection.test.ts,packages/plugin,test,28,a33a235ec8f175bea240cfd223d32cf9c711c0d215c5dc454127b8adf2b67e86
service/packages/plugin/test/handlers/delete-variable.test.ts,packages/plugin,test,26,5d95acb855a96e616658c3748186dbfc128ae22bbc0b2ac24f3b3d418dc1c0c5
service/packages/plugin/test/handlers/detach-instance.test.ts,packages/plugin,test,27,3b9364df5383992f4512c2f165c02457ce4a1d1ec908de661e1b2584655666b1
service/packages/plugin/test/handlers/export-pdf.test.ts,packages/plugin,test,76,b60cf5a8377bd07da17afec14423a11d3c975071ba768a5982c936a9f4b95891
service/packages/plugin/test/handlers/export-video.test.ts,packages/plugin,test,125,e363ca71d90bcfb5e9aacd964b067d1946dc1a2169a2273ec2384cd2792c35e6
service/packages/plugin/test/handlers/find-replace-text.test.ts,packages/plugin,test,39,32c1f842aeb789290333073865cc8d365d6ae99d97f312da73eaf097fa617609
service/packages/plugin/test/handlers/get-annotations.test.ts,packages/plugin,test,64,7316512ab5534af663cf37f30ac9143fb03619dfcd183924b1784175317111e9
service/packages/plugin/test/handlers/get-component-api.test.ts,packages/plugin,test,96,33a64f98bbb7954987d33306510051d0f799fadcae094a35d9e871918c713061
